cut,color,clarity,carat,price
Fair,G,SI2,2.01,15562
Very Good,E,VS2,0.37,811
Ideal,E,VS2,0.37,1041
Ideal,F,SI1,0.76,2682
Very Good,G,SI1,1.01,4788
Ideal,D,VS2,0.53,1857
Ideal,E,VS1,0.44,1081
Premium,I,VVS1,0.3,709
Ideal,G,VVS1,1.26,11218
Ideal,F,VVS2,0.24,552
Premium,I,SI2,1.55,7256
Very Good,G,VS2,0.71,2462
Ideal,D,VS2,0.3,670
Ideal,D,VS1,0.57,2043
Ideal,H,VS2,0.35,571
Fair,H,VS2,0.7,1981
Premium,D,VS2,1.54,16921
Premium,D,SI2,0.31,593
Ideal,G,VS2,1.04,6955
Ideal,G,VVS2,0.25,525
Very Good,G,VS2,1.7,15937
Ideal,G,VS1,0.74,3635
Ideal,D,VS2,1.51,15776
Ideal,I,SI1,1.08,4355
Ideal,E,VVS1,0.63,3161
Ideal,F,SI1,1.01,5184
Ideal,E,VS1,0.41,1153
Premium,F,SI2,2.22,13553
Ideal,I,VS1,0.39,816
Ideal,D,SI1,0.37,823
Premium,G,SI1,1.53,11421
Ideal,H,VS2,0.73,2752
Very Good,F,VVS2,0.71,3612
Ideal,I,SI1,0.7,2343
Ideal,E,SI1,0.75,2831
Very Good,E,SI1,0.71,3122
Ideal,I,VVS2,0.4,1240
Premium,H,SI1,2.01,17849
Premium,I,VS2,2.0,16694
Very Good,E,VS2,1.01,6666
Good,D,VVS2,0.4,1080
Premium,E,VS2,0.6,2124
Premium,E,VS1,0.45,1282
Very Good,D,SI1,0.32,756
Fair,E,VS2,0.7,2352
Ideal,H,SI1,0.7,2184
Premium,H,SI2,1.01,3671
Very Good,E,VS2,0.7,2673
Premium,G,SI1,1.63,11578
Very Good,E,VS1,0.24,461
Premium,G,SI2,2.14,17673
Ideal,D,VS2,0.34,805
Premium,H,VS2,2.01,15528
Ideal,F,SI2,0.53,1335
Premium,G,SI1,1.82,15162
Good,E,SI2,0.7,2453
Premium,G,SI2,0.32,421
Ideal,F,VS2,0.57,1684
Premium,D,SI2,0.4,666
Very Good,H,VVS2,1.0,5929
Premium,E,SI2,0.93,4250
Ideal,F,VS2,1.1,7453
Ideal,D,SI2,1.09,5267
Very Good,I,VS2,1.27,6007
Very Good,E,SI1,0.9,4382
Premium,F,VS2,0.32,828
Ideal,G,SI2,1.15,4927
Fair,F,SI1,1.02,4462
Ideal,G,IF,0.3,863
Ideal,F,VS2,1.5,14199
Premium,G,VVS2,1.12,8721
Very Good,H,SI1,0.91,3734
Ideal,I,SI1,1.22,5602
Ideal,G,VS2,1.12,6652
Very Good,H,SI1,0.9,3500
Fair,H,VS2,1.0,4166
Ideal,D,VS2,0.51,1716
Very Good,H,SI1,1.5,9573
Ideal,E,SI1,0.7,2407
Ideal,H,VS1,1.59,14031
Very Good,F,SI2,1.0,4372
Ideal,G,SI1,0.74,3130
Ideal,E,SI2,1.14,5005
Ideal,G,SI2,1.07,4752
Good,H,SI2,1.11,4456
Premium,J,VS2,1.11,4265
Ideal,E,VS1,0.63,2503
Very Good,I,VVS1,0.41,863
Premium,I,SI2,2.26,16241
Ideal,E,VS2,0.38,853
Very Good,I,SI1,1.17,4826
Ideal,E,VVS2,0.26,724
Fair,F,VS2,0.3,776
Premium,G,VS2,1.0,5887
Very Good,H,VS1,1.22,7673
Premium,J,VS2,1.21,5541
Premium,H,SI2,1.02,3713
Ideal,D,SI1,0.9,5226
Very Good,G,VS1,0.3,605
Ideal,E,VS2,0.31,680
Very Good,D,SI1,0.56,1578
Very Good,F,VS2,1.01,6159
Ideal,F,VS2,0.32,828
Ideal,E,VVS1,1.01,10954
Ideal,I,VVS1,0.32,589
Very Good,H,VS2,0.7,2276
Premium,F,SI2,1.6,8530
Ideal,I,VVS1,0.3,552
Fair,I,VVS2,0.52,1401
Very Good,J,VVS1,0.72,2208
Ideal,D,SI1,0.51,1431
Ideal,I,VS1,0.38,700
Very Good,I,VS1,0.71,2226
Very Good,G,VS2,0.76,2726
Premium,E,SI1,1.0,5299
Premium,D,SI1,0.93,3812
Ideal,E,VS2,0.3,844
Very Good,G,VS2,1.74,16169
Ideal,E,VVS1,0.3,862
Very Good,F,SI2,1.14,5033
Very Good,F,SI2,1.06,4634
Very Good,J,SI1,0.52,1019
Ideal,F,VVS2,0.25,705
Premium,I,SI2,1.51,7292
Ideal,E,VS1,0.57,2164
Ideal,D,SI1,0.83,3933
Premium,I,SI1,0.9,3121
Ideal,F,SI1,0.6,1654
Ideal,D,SI2,0.53,1316
Very Good,E,SI1,0.43,948
Ideal,E,VS2,0.3,844
Fair,F,SI1,0.48,994
Very Good,D,VVS2,0.4,1359
Ideal,H,SI1,1.03,5063
Ideal,F,SI1,0.59,1424
Ideal,F,VS1,1.04,7338
Ideal,E,VS2,0.7,2697
Ideal,H,VVS1,0.7,2947
Very Good,F,VS2,1.01,6073
Very Good,D,VS2,0.33,660
Very Good,H,VVS1,0.9,4664
Ideal,F,SI1,0.53,1359
Premium,E,VS2,0.37,971
Premium,H,VS1,1.08,5582
Ideal,D,SI2,0.77,2896
Good,J,VS1,1.05,3881
Fair,E,SI1,0.7,2697
Premium,H,VS1,0.34,765
Premium,J,I1,4.01,15223
Ideal,J,SI1,2.04,14130
Very Good,F,SI1,1.2,5638
Very Good,D,VS1,0.77,3643
Very Good,F,SI1,0.6,1715
Ideal,G,VS1,0.29,507
Very Good,I,SI1,1.01,4375
Very Good,E,VS2,0.9,4858
Ideal,F,SI1,0.3,475
Ideal,I,SI2,1.14,4276
Very Good,D,SI2,0.9,3534
Ideal,D,SI1,1.21,7589
Ideal,J,VVS2,2.07,16617
Ideal,E,VS2,0.39,911
Premium,E,VS2,0.3,844
Very Good,D,SI1,0.9,3880
Ideal,G,VS1,0.58,1911
Premium,F,VS1,0.42,1103
Ideal,G,SI1,0.31,593
Very Good,G,SI1,0.71,1942
Ideal,E,VS2,0.8,3192
Premium,F,VS1,1.7,18598
Ideal,H,SI1,0.71,2326
Ideal,G,VS2,0.38,721
Ideal,G,VVS1,1.22,12081
Ideal,H,SI1,0.81,3446
Ideal,G,VS2,0.33,579
Ideal,G,VVS1,0.5,1883
Very Good,G,SI2,0.31,523
Ideal,E,VS2,0.31,642
Ideal,G,VS1,1.51,14674
Premium,E,SI1,0.91,4138
Ideal,H,VS1,1.5,12055
Good,F,VS1,0.48,1268
Very Good,H,SI2,1.13,5179
Ideal,H,SI2,1.11,4578
Ideal,D,SI2,0.73,2671
Ideal,G,VS1,0.3,637
Ideal,H,VS1,0.54,1630
Ideal,E,SI1,0.76,2949
Ideal,F,VS2,0.55,1702
Very Good,D,VS2,0.3,710
Very Good,G,VS1,1.1,6951
Very Good,F,VS1,1.07,7118
Ideal,F,VVS1,0.4,1128
Ideal,G,VS2,1.01,6855
Ideal,H,VS2,1.13,4708
Very Good,F,SI2,1.02,4207
Ideal,D,VS2,0.33,781
Ideal,I,VS2,1.29,6509
Ideal,E,VS1,0.35,829
Ideal,I,SI1,1.59,8835
Very Good,F,VVS2,0.71,3494
Ideal,D,SI1,0.8,3011
Premium,H,SI1,0.51,1116
Premium,H,SI2,1.21,5082
Very Good,G,SI1,0.5,1170
Very Good,F,IF,0.59,2554
Very Good,E,VVS2,0.24,485
Premium,G,SI1,0.54,1340
Premium,H,VS2,0.71,2531
Ideal,G,SI2,0.72,2295
Premium,E,SI2,1.0,4704
Ideal,H,VVS1,0.3,665
Very Good,G,SI1,0.3,432
Ideal,E,VS2,0.3,658
Very Good,G,VS2,0.94,4488
Premium,I,VS1,0.32,648
Premium,E,SI1,0.4,882
Good,J,IF,1.11,5361
Ideal,H,IF,0.33,838
Good,I,VS2,0.79,2451
Premium,J,VS2,0.51,1080
Very Good,J,VS2,2.23,14732
Ideal,G,VS2,0.41,1061
Very Good,D,SI2,0.43,858
Ideal,H,SI1,0.3,475
Ideal,D,VS1,0.34,865
Ideal,D,VS2,0.63,2106
Premium,I,VS2,0.71,2362
Very Good,D,SI1,0.64,1967
Ideal,H,SI1,1.01,4977
Premium,H,SI2,1.5,7291
Premium,H,SI2,1.32,6431
Very Good,G,VVS1,0.38,970
Premium,F,VS2,0.7,2838
Premium,H,SI1,0.81,2585
Ideal,E,VS2,0.3,652
Ideal,G,VS2,0.72,2383
Premium,E,VS1,0.74,2999
Premium,H,I1,1.02,3141
Premium,E,VS2,0.79,2876
Ideal,F,VS1,0.3,844
Ideal,F,VVS1,0.73,3342
Ideal,G,VVS1,0.26,605
Ideal,G,VS1,0.73,3273
Ideal,F,VS2,0.36,807
Premium,G,VVS2,0.43,1129
Good,H,VVS2,1.01,5988
Ideal,H,SI1,1.09,4871
Good,G,SI1,0.67,1811
Ideal,I,SI1,0.55,1320
Ideal,H,SI1,1.14,7079
Ideal,H,SI2,1.56,8517
Good,H,SI1,0.42,700
Good,G,SI2,0.43,661
Very Good,E,SI1,0.42,773
Ideal,G,VVS2,0.42,1103
Premium,G,VS2,1.44,11032
Ideal,F,VS1,0.32,900
Premium,F,VS2,0.3,776
Ideal,G,VS1,1.22,8608
Ideal,D,SI1,0.8,3597
Ideal,G,IF,0.56,2321
Premium,F,VS2,1.08,7079
Ideal,F,SI2,1.26,6277
Very Good,I,VS1,1.58,10112
Very Good,G,SI2,1.23,4477
Ideal,H,VVS2,0.32,619
Ideal,G,VVS1,0.3,764
Ideal,E,SI1,0.35,614
Ideal,G,VVS1,1.04,8637
Ideal,I,SI2,0.33,403
Very Good,F,VVS1,0.29,664
Ideal,E,VS2,0.27,537
Good,D,SI1,1.01,5271
Very Good,I,VS2,0.32,449
Very Good,G,SI2,0.91,3189
Good,H,VS1,0.9,3669
Premium,G,VS2,0.39,1009
Premium,D,SI2,1.01,4338
Premium,H,SI2,0.9,3326
Premium,D,VS1,0.4,1200
Good,I,SI1,2.01,13976
Very Good,G,SI2,1.11,4848
Very Good,G,SI2,1.08,4362
Very Good,I,VS1,1.19,5644
Good,E,SI1,0.31,544
Very Good,G,VS2,1.75,16073
Good,H,SI1,0.3,421
Premium,E,SI1,0.55,1551
Ideal,J,SI2,2.46,16466
Good,G,VVS2,1.01,6843
Premium,I,VVS1,0.41,1107
Ideal,F,SI1,0.3,475
Ideal,F,VVS2,0.5,2160
Premium,E,VS2,0.91,5055
Good,F,VVS1,0.7,3018
Very Good,H,VS1,0.3,541
Ideal,D,VVS1,0.27,622
Ideal,D,VS1,1.51,16688
Premium,G,SI2,1.34,4953
Ideal,E,VS2,0.58,1884
Good,E,SI1,0.4,882
Ideal,G,VVS2,0.52,1958
Premium,F,VVS1,0.41,1295
Premium,G,SI1,0.4,816
Very Good,G,SI1,0.75,2462
Good,D,IF,0.55,3509
Ideal,H,SI1,0.31,457
Ideal,G,VS1,0.31,625
Premium,G,VS2,0.34,765
Ideal,F,VVS2,0.26,599
Ideal,D,VS2,0.52,1919
Ideal,H,SI1,0.34,490
Very Good,G,VVS2,0.36,858
Premium,F,VS2,0.38,1026
Premium,D,SI2,1.02,4718
Very Good,F,SI2,2.14,17582
Premium,F,VS1,0.41,1076
Ideal,F,VS2,0.72,2546
Premium,G,VS2,0.37,833
Premium,F,VS2,1.01,6097
Ideal,G,SI2,1.55,9530
Good,E,VS2,1.0,6315
Very Good,G,VS2,1.01,5696
Very Good,G,VVS2,0.3,638
Ideal,H,SI1,0.41,683
Ideal,H,SI2,0.72,2112
Ideal,F,VS1,0.39,894
Premium,H,VS2,1.6,11508
Good,H,VS2,0.51,1128
Ideal,G,VS1,0.32,614
Ideal,E,SI1,0.76,2858
Premium,E,SI2,1.07,4284
Premium,E,VS2,0.51,1781
Very Good,F,VS2,0.63,2032
Premium,H,VS2,0.32,605
Ideal,G,VS2,0.76,2782
Very Good,D,VS1,0.7,4095
Fair,I,SI2,1.03,3530
Premium,J,SI2,1.02,3599
Premium,D,VS2,0.34,805
Premium,G,VS2,1.02,5250
Ideal,F,VS2,0.4,1059
Premium,F,VVS1,1.21,11175
Ideal,F,VVS2,0.4,1015
Ideal,F,SI1,0.36,600
Ideal,D,SI1,0.31,684
Premium,D,SI1,0.41,1015
Ideal,H,VS2,0.31,489
Premium,D,SI1,1.15,6942
Ideal,H,IF,0.29,607
Very Good,E,SI1,0.71,2511
Ideal,H,VVS1,0.53,1781
Premium,G,SI1,0.31,593
Very Good,D,SI1,0.4,924
Ideal,D,VVS1,0.42,1621
Fair,G,SI1,0.9,3250
Premium,E,SI1,0.32,672
Very Good,F,IF,1.04,10264
Premium,J,SI2,1.01,3733
Ideal,H,VS2,1.2,6666
Very Good,G,SI1,0.72,2318
Ideal,G,VS2,0.7,2536
Premium,H,VS1,0.3,526
Very Good,I,VS2,0.6,1402
Ideal,D,VS2,0.55,1928
Very Good,I,SI1,1.2,5280
Good,G,SI2,0.9,3246
Ideal,F,VS2,0.72,2724
Good,D,SI1,0.42,735
Premium,E,VS2,0.7,2737
Ideal,H,IF,0.29,607
Very Good,H,SI2,1.24,5725
Premium,F,SI1,1.11,5483
Ideal,F,VVS1,0.33,893
Ideal,F,VS2,0.55,1819
Ideal,E,VVS2,0.31,791
Premium,G,VVS2,0.4,982
Ideal,I,VS2,0.51,1268
Very Good,H,SI1,0.35,491
Ideal,E,VS2,0.3,658
Very Good,G,VS2,1.21,7568
Premium,H,VVS2,0.33,854
Premium,F,SI1,0.77,2856
Very Good,H,SI1,1.01,5433
Good,E,SI1,0.7,2164
Premium,E,SI1,0.51,1381
Very Good,D,VS1,0.4,954
Very Good,I,VVS1,0.62,1871
Ideal,E,VS2,0.31,589
Premium,H,VS2,0.32,648
Premium,G,SI1,0.4,702
Premium,G,VS1,0.51,1662
Ideal,F,VS1,0.7,3154
Very Good,F,SI1,0.71,2343
Ideal,H,VS1,0.8,3296
Premium,F,SI1,1.09,5287
Ideal,E,VVS1,0.34,1084
Very Good,I,VVS1,0.9,3872
Premium,G,SI1,1.63,11721
Ideal,D,SI2,0.4,648
Premium,G,SI1,0.59,1355
Ideal,D,VVS2,0.41,1295
Very Good,F,VVS2,0.32,778
Ideal,E,VS2,0.51,1781
Ideal,E,SI1,0.34,596
Ideal,E,SI2,0.59,1286
Premium,I,SI1,1.12,4704
Good,D,VS2,0.72,2827
Very Good,I,SI1,0.3,506
Good,I,VS2,2.01,16149
Premium,H,SI1,1.16,4814
Premium,G,IF,1.04,8813
Ideal,G,VS1,1.34,9890
Premium,E,SI1,0.49,1084
Premium,G,IF,0.34,1014
Premium,H,VVS1,0.35,1024
Premium,H,VS2,0.74,2553
Fair,G,SI1,1.5,7300
Very Good,G,VVS2,1.07,7975
Premium,J,SI1,1.71,8848
Premium,H,VS1,0.35,614
Premium,G,VVS2,0.91,5259
Ideal,E,VS2,0.35,767
Premium,E,VS1,1.52,16187
Good,G,IF,1.5,13998
Premium,E,SI1,0.7,2777
Premium,H,VS1,0.91,4670
Premium,H,SI1,1.4,8133
Premium,I,VS2,2.03,16309
Ideal,E,VVS2,0.41,1243
Very Good,H,VVS1,0.35,798
Ideal,F,VVS2,0.54,2334
Ideal,D,VS1,0.35,862
Ideal,E,SI1,1.21,7955
Premium,E,VS2,1.51,13757
Good,F,I1,1.07,3415
Very Good,E,VVS2,0.75,4005
Premium,J,SI2,1.47,6223
Fair,J,SI2,2.5,14652
Ideal,I,VS1,0.3,608
Premium,J,SI2,1.01,3563
Ideal,F,VVS1,0.31,840
Fair,H,VS2,0.9,3538
Very Good,D,VS2,0.5,1758
Very Good,I,VS1,1.26,6566
Premium,G,VS2,0.41,1061
Premium,G,SI1,1.36,7729
Ideal,J,VS1,0.75,2161
Very Good,F,IF,0.24,552
Ideal,E,VS2,0.51,1656
Ideal,F,VVS2,0.53,2160
Good,I,VS2,2.0,14889
Ideal,D,VS2,0.31,852
Good,H,SI1,1.06,4060
Premium,G,VS1,1.25,9282
Premium,F,VS2,0.35,879
Premium,G,VS2,1.01,5864
Ideal,G,VS1,1.04,7457
Very Good,G,VS1,0.64,2060
Ideal,G,VS2,0.8,2550
Very Good,I,SI2,1.1,4202
Good,F,SI1,2.0,18376
Very Good,H,SI2,1.05,4112
Premium,I,SI1,1.29,6140
Ideal,F,VVS2,0.24,552
Very Good,H,VVS2,0.36,668
Premium,F,VS1,0.77,3357
Premium,E,VS2,0.56,1915
Fair,G,I1,0.7,978
Ideal,G,VS2,0.33,743
Ideal,G,VVS2,0.31,671
Premium,D,SI2,1.09,5186
Premium,H,SI2,1.16,3573
Premium,F,VVS1,1.01,9412
Premium,H,VVS2,0.7,2536
Ideal,G,VVS2,0.51,1974
Good,D,SI1,0.31,502
Premium,D,SI2,1.76,13867
Premium,G,VS2,0.37,649
Premium,F,VS2,0.34,686
Ideal,J,VS1,1.32,5808
Ideal,I,SI1,2.06,16626
Very Good,E,VVS2,0.23,505
Ideal,E,VS2,0.83,4271
Premium,E,VS1,0.8,3967
Ideal,G,VVS1,0.54,2041
Premium,F,VS2,0.72,2724
Fair,H,SI1,1.51,9386
Ideal,F,VS2,0.33,666
Ideal,G,IF,0.43,1318
Ideal,F,VS1,0.7,2751
Premium,G,VVS1,0.23,531
Ideal,D,VS2,0.3,911
Good,E,VVS1,0.27,752
Premium,D,VS2,0.54,1993
Ideal,E,SI2,1.01,4666
Ideal,F,VVS1,0.72,5086
Premium,F,SI1,1.5,11588
Good,I,VS2,0.5,1047
Very Good,G,SI2,0.9,3246
Ideal,D,SI1,0.56,1814
Very Good,F,VVS2,0.29,664
Very Good,H,SI1,0.3,540
Ideal,D,SI2,0.41,876
Premium,I,SI1,1.54,8258
Premium,H,SI1,1.51,9261
Ideal,F,VS1,0.56,2016
Ideal,E,VS2,0.71,2630
Ideal,H,IF,0.3,764
Premium,I,VS2,2.01,16700
Very Good,E,VS2,0.7,2513
Premium,I,SI1,2.16,17313
Ideal,G,VVS2,0.36,1053
Ideal,I,VVS1,0.56,1698
Ideal,G,SI1,1.02,5398
Very Good,F,VS2,0.31,667
Premium,H,VS1,0.31,544
Ideal,G,SI2,0.32,450
Premium,I,VS2,1.02,3713
Very Good,H,VVS2,0.31,578
Ideal,D,VS1,1.04,8341
Ideal,E,VS2,0.8,3972
Premium,H,VS1,1.01,5294
Fair,E,SI2,1.0,3575
Very Good,H,SI1,0.76,2838
Premium,I,SI2,1.54,7727
Premium,E,VS1,0.7,2887
Good,I,SI1,1.51,7365
Premium,F,SI1,0.7,2504
Very Good,E,VVS2,0.24,552
Fair,D,SI1,0.71,2086
Good,F,SI1,0.43,739
Premium,J,VS1,1.21,5489
Very Good,D,VVS2,0.39,1056
Very Good,I,VS1,1.5,9033
Very Good,H,SI2,0.7,1807
Good,H,VS2,0.31,489
Ideal,F,SI1,1.01,5345
Ideal,E,VS2,0.61,2278
Ideal,J,VVS2,0.7,1790
Premium,I,SI2,2.8,15030
Very Good,J,VVS1,1.7,10808
Very Good,I,VVS1,0.58,1636
Very Good,G,SI1,0.91,3710
Premium,F,VVS2,0.77,3450
Very Good,F,VS2,0.37,957
Very Good,G,VS2,1.2,7273
Ideal,G,VS2,0.72,2797
Premium,H,IF,0.33,868
Ideal,H,SI1,1.31,7519
Ideal,D,SI1,0.8,3195
Ideal,H,VS2,0.32,648
Ideal,D,VS2,0.62,2243
Ideal,G,VS1,0.9,4460
Premium,I,SI1,1.01,3782
Very Good,J,SI2,1.77,8257
Ideal,E,SI1,0.51,1284
Premium,D,VS2,0.22,404
Very Good,H,SI1,1.01,5172
Very Good,D,SI2,1.03,4545
Fair,G,VS2,1.05,5673
Premium,G,SI2,0.92,3916
Ideal,I,IF,0.42,961
Premium,H,SI1,1.15,5433
Premium,D,VS2,0.52,1619
Ideal,H,SI2,0.7,2285
Ideal,E,VVS1,0.33,1052
Premium,F,VS2,0.38,1026
Good,D,SI1,0.71,2719
Ideal,D,SI2,0.56,1568
Very Good,G,SI1,0.41,735
Ideal,E,VS2,0.56,1819
Premium,I,VS1,0.33,521
Ideal,F,VS1,0.55,1881
Ideal,D,SI2,0.76,2706
Premium,H,SI2,0.35,551
Fair,F,SI1,1.0,4798
Very Good,D,SI2,0.74,2713
Premium,G,VS2,1.01,5864
Premium,H,VS1,1.02,5469
Ideal,E,VS2,0.38,813
Ideal,I,SI1,0.4,692
Very Good,G,SI1,0.31,462
Premium,F,VS1,0.3,731
Premium,G,VS2,1.51,12872
Ideal,F,VS1,0.51,1744
Premium,F,VS1,1.02,7485
Ideal,G,SI1,0.47,1163
Premium,E,SI2,0.54,1250
Very Good,G,VS2,0.32,524
Ideal,E,VS1,0.54,2041
Premium,I,VS1,1.08,4877
Very Good,I,SI1,1.5,7722
Very Good,E,SI1,0.51,1438
Very Good,H,SI1,1.0,4469
Very Good,E,SI1,1.5,11690
Very Good,E,SI1,1.2,6534
Ideal,D,SI2,0.92,5051
Very Good,G,VS1,0.51,1599
Ideal,H,VVS2,1.02,6797
Premium,E,SI2,1.51,8879
Very Good,F,SI1,1.02,6195
Ideal,D,VS1,0.51,1752
Ideal,E,VVS1,0.33,1052
Premium,G,SI2,2.05,17988
Ideal,G,VVS1,0.71,2930
Premium,D,VS1,0.59,2326
Premium,H,VS2,1.04,5777
Very Good,F,SI1,1.01,4890
Premium,H,VVS1,0.32,730
Premium,E,SI2,0.36,505
Ideal,G,SI1,0.8,2867
Very Good,D,VS2,1.01,7278
Very Good,E,SI2,0.7,2298
Premium,G,VS2,2.01,17987
Premium,G,SI1,1.09,4322
Ideal,H,VVS1,0.5,1710
Ideal,F,SI2,0.71,2365
Premium,F,VVS1,0.4,1263
Ideal,D,VVS2,0.36,1042
Very Good,H,SI1,1.05,4608
Ideal,F,SI2,1.07,4764
Very Good,F,SI1,1.5,10766
Very Good,H,SI2,2.01,16140
Ideal,E,VVS2,0.31,816
Very Good,G,VS2,1.09,5783
Premium,F,SI2,0.92,3787
Fair,F,SI2,1.52,8938
Very Good,F,VS2,1.62,14400
Ideal,E,VVS2,0.53,2273
Very Good,F,SI1,0.73,2360
Very Good,I,SI1,0.9,3271
Very Good,G,VS1,0.3,605
Ideal,D,SI1,0.7,2612
Premium,H,SI1,0.91,3033
Premium,H,VS2,0.37,749
Good,F,VVS1,0.3,682
Ideal,E,SI1,0.72,3037
Ideal,H,VS2,0.4,704
Ideal,H,VS1,0.61,2053
Good,F,VS2,0.5,1447
Ideal,F,VS2,0.72,2931
Very Good,H,VS1,1.51,11263
Ideal,E,VS2,0.3,844
Ideal,E,SI1,1.09,6849
Premium,G,VS1,1.01,6412
Ideal,H,VS2,0.23,512
Ideal,F,VVS1,0.42,1326
Ideal,F,SI2,0.71,2445
Ideal,E,VS1,0.34,805
Good,E,SI2,0.7,2435
Ideal,F,VVS2,0.4,1012
Very Good,G,VS1,0.32,645
Good,H,SI1,0.77,2457
Ideal,F,VVS2,0.41,1192
Ideal,J,VS2,1.23,5763
Ideal,G,IF,0.31,853
Premium,E,SI1,0.4,945
Premium,F,VS2,1.01,6097
Premium,F,VVS2,1.12,10211
Ideal,J,VS2,2.07,11500
Ideal,E,SI1,0.7,3330
Ideal,E,VS1,0.3,911
Premium,H,SI2,1.55,7319
Very Good,F,SI1,0.91,4141
Premium,I,VS1,0.38,700
Premium,G,VS2,0.39,942
Ideal,F,VVS1,0.35,945
Very Good,D,SI2,1.01,4338
Ideal,F,IF,0.52,2393
Ideal,E,VVS2,0.4,1056
Premium,F,SI1,0.35,583
Premium,G,VS1,0.37,817
Premium,E,SI2,0.82,2861
Very Good,J,VS2,1.3,5832
Ideal,I,VVS1,0.56,1616
Very Good,H,SI1,0.76,2593
Ideal,F,VS2,0.41,863
Premium,F,SI1,0.9,4158
Premium,G,SI1,0.74,2447
Very Good,H,VVS1,0.3,878
Ideal,J,SI1,0.7,2096
Premium,F,IF,0.27,820
Very Good,E,SI2,1.01,4540
Ideal,F,SI1,0.55,1410
Ideal,E,VS2,0.53,2163
Very Good,I,SI1,0.71,1898
Ideal,J,VS2,1.45,7477
Very Good,F,VS2,0.56,1706
Ideal,F,VVS1,0.41,1356
Ideal,G,VVS2,1.1,9215
Fair,G,SI1,0.51,1071
Very Good,E,IF,1.15,12895
Ideal,F,I1,1.13,3607
Premium,G,SI2,0.75,2268
Premium,H,SI1,1.06,5461
Very Good,I,SI2,1.53,7406
Ideal,E,SI1,0.7,2614
Ideal,G,IF,0.34,1084
Premium,D,VS2,1.23,9257
Ideal,I,VS2,0.44,732
Premium,H,SI2,1.1,4435
Very Good,E,SI1,1.24,8073
Good,D,SI1,0.67,2258
Ideal,D,VVS2,0.42,1326
Ideal,E,IF,0.39,1248
Ideal,F,VVS1,0.53,2830
Good,I,VS1,1.01,3484
Premium,G,I1,2.68,8419
Premium,G,VVS2,0.3,878
Very Good,D,SI2,0.52,1289
Very Good,G,SI2,0.7,2057
Ideal,F,VS2,0.31,625
Ideal,D,VS2,0.3,710
Premium,D,SI1,1.07,6124
Ideal,H,SI1,1.01,4851
Very Good,I,SI2,1.51,7400
Ideal,D,SI1,0.55,1571
Premium,I,VVS1,0.33,780
Premium,H,SI2,1.01,4072
Good,D,SI2,0.91,3781
Very Good,E,SI2,1.0,4311
Ideal,F,VS2,0.41,1107
Premium,D,SI2,0.4,855
Ideal,G,VS1,0.38,817
Good,I,VS1,1.22,6713
Ideal,F,VS2,0.4,867
Premium,I,VVS1,0.58,1758
Ideal,D,VS2,0.5,1819
Ideal,D,SI1,0.55,1819
Premium,F,SI2,1.6,10286
Good,D,SI1,1.01,5747
Very Good,G,VS2,0.29,471
Very Good,H,VS1,2.01,15930
Ideal,D,VS2,0.7,3129
Good,J,VS1,1.0,3920
Ideal,E,VS2,0.53,1721
Very Good,E,SI2,1.36,7288
Ideal,F,SI2,0.73,2255
Premium,D,SI1,1.0,5880
Premium,E,SI2,0.7,2159
Premium,F,VS2,0.35,706
Good,G,SI1,1.5,9954
Ideal,H,SI1,0.76,2371
Ideal,E,SI1,0.6,1738
Very Good,F,IF,0.3,886
Very Good,G,VVS2,0.3,684
Very Good,J,VS2,0.83,2444
Very Good,D,VVS1,0.42,1547
Ideal,E,SI2,1.01,4479
Ideal,E,SI1,0.32,720
Premium,F,VS2,0.32,828
Good,H,SI2,0.51,964
Very Good,H,VS2,1.73,13102
Ideal,F,VS2,0.7,2850
Ideal,E,VVS1,0.33,917
Premium,F,SI1,1.0,5292
Ideal,G,VS1,0.58,1830
Premium,F,SI1,1.06,5535
Ideal,H,VS1,1.66,15210
Ideal,D,VS2,0.35,1063
Very Good,E,SI1,0.75,2968
Very Good,F,VS1,0.59,2034
Premium,H,VS2,0.34,689
Very Good,E,VS1,0.51,1778
Good,G,SI1,0.96,3522
Fair,D,SI2,0.7,2358
Premium,G,VVS2,0.4,982
Very Good,I,VS1,1.51,8918
Ideal,G,VVS2,1.31,11975
Premium,H,SI2,1.12,3889
Ideal,H,VVS1,0.35,756
Ideal,E,VVS2,1.07,10222
Ideal,E,VS2,0.8,4126
Fair,E,VS1,1.5,15584
Ideal,E,VVS2,0.31,979
Good,G,SI2,1.01,3852
Premium,G,SI1,1.06,4903
Ideal,F,VS2,0.55,1580
Ideal,D,VS2,0.3,911
Very Good,H,SI1,1.04,5285
Premium,G,VS2,1.02,5998
Ideal,D,VS2,0.81,4087
Very Good,H,SI1,1.32,7283
Premium,G,VS2,1.07,6779
Premium,E,VS2,0.3,658
Ideal,G,VS1,0.42,921
Ideal,G,SI1,0.52,1325
Premium,F,SI1,1.09,5287
Ideal,G,SI2,1.02,4398
Ideal,F,VS1,0.77,3387
Premium,E,VVS1,0.32,1020
Ideal,H,I1,1.19,3665
Very Good,G,SI1,1.55,10707
Ideal,G,VS2,0.42,1087
Good,I,SI2,2.03,9651
Ideal,E,VVS1,0.51,3226
Very Good,H,SI2,2.1,13790
Premium,F,VS1,1.02,7677
Ideal,F,VS1,0.41,1007
Good,H,SI2,2.2,13919
Very Good,E,IF,0.7,3622
